X00,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,time,day
14.7,991.0,0.6,0.0,0.0,1010.8,991.0,15.9,1011.3,1011.4,0.0,0.05,96.4,0.0,0.0,224.5,0.0,35.7,0.0,0.0,97.9,0.0,1004.1,1011.3,0.0,0.0,1.1,1009.6,16.3,1003.0,93.6,11.8,14.5,1011.2,0.06,0.0,0.0,94.5,87.0,0.0,36,22
14.9,990.9,0.9,0.0,0.0,1010.7,990.9,16.0,1011.3,1011.3,0.0,0.1,96.3,0.0,0.0,219.5,0.0,56.5,0.0,0.0,97.9,0.0,1004.0,1011.3,0.0,0.0,1.7,1009.6,16.5,1003.0,93.9,12.0,14.8,1011.2,0.11,0.0,0.0,94.6,86.4,0.0,37,22
15.2,990.8,0.7,0.0,0.0,1010.7,991.0,16.2,1011.3,1011.1,0.0,0.17,96.0,0.0,0.0,200.4,0.0,69.1,0.0,0.0,97.9,0.0,1004.0,1011.3,0.0,0.0,1.0,1009.8,16.5,1003.0,93.3,12.1,15.0,1011.4,0.17,0.0,0.0,94.3,85.2,0.0,38,22
15.6,990.9,0.0,0.0,0.0,1010.7,991.0,16.4,1011.3,1011.2,0.0,0.25,95.4,253.3,0.0,0.0,0.0,0.0,0.5,0.0,97.9,0.0,1004.0,1011.3,0.0,0.0,0.1,1009.9,16.6,1003.0,92.6,12.5,15.1,1011.5,0.24,0.0,0.0,93.6,85.5,0.0,39,22
15.6,990.9,0.4,0.0,0.0,1010.8,991.0,16.5,1011.3,1011.2,0.0,0.34,93.7,0.0,0.0,182.9,0.0,89.1,0.0,0.0,97.9,0.0,1004.1,1011.3,0.0,0.0,0.4,1009.9,16.8,1003.0,91.2,12.9,15.4,1011.5,0.34,0.0,0.0,92.6,82.1,0.0,40,22
15.7,990.9,0.5,1.4,0.0,1010.7,991.1,16.7,1011.3,1011.1,0.0,0.46,89.2,0.0,0.0,184.5,0.0,166.5,0.0,0.0,97.9,0.0,1004.0,1011.2,0.0,0.0,1.1,1010.0,17.1,1003.0,90.7,13.3,15.8,1011.6,0.46,156.0,0.0,91.9,80.9,0.0,41,22
15.8,990.8,0.2,1.3,0.0,1010.9,991.2,16.9,1011.4,1011.0,0.0,0.58,87.1,0.0,0.0,182.8,0.0,189.0,0.0,0.0,97.9,0.0,1004.2,1011.2,0.0,0.0,1.0,1010.2,17.2,1003.0,89.6,13.9,15.7,1011.8,0.58,161.4,0.0,91.2,80.6,0.0,42,22
15.8,990.9,1.0,0.7,0.0,1011.0,991.3,17.1,1011.5,1011.0,0.0,0.73,84.5,0.0,0.0,120.3,0.0,237.4,0.0,0.0,97.9,0.0,1004.3,1011.4,0.0,0.0,1.0,1010.4,17.4,1003.2,88.7,14.4,15.8,1012.0,0.74,141.6,0.0,90.5,80.0,0.0,43,22
16.0,991.0,0.7,1.3,0.0,1011.1,991.5,17.4,1011.7,1011.2,0.0,0.91,82.7,104.3,0.0,130.9,0.0,207.7,0.5,0.0,97.8,0.0,1004.4,1011.5,0.0,0.0,1.2,1010.4,17.7,1003.3,88.0,14.7,15.9,1012.0,0.91,166.7,0.0,89.8,79.7,0.0,44,22
15.9,991.2,0.1,1.6,0.0,1011.2,991.7,17.6,1011.9,1011.3,0.0,1.11,81.7,19.7,0.0,101.6,0.0,191.7,0.9,0.0,97.1,0.0,1004.5,1011.7,0.0,0.0,0.8,1010.5,17.7,1003.5,87.0,15.2,16.0,1012.1,1.11,140.8,0.0,88.8,78.8,0.0,45,22
15.9,991.2,0.9,1.0,0.0,1011.2,992.0,18.0,1012.2,1011.3,0.0,1.32,81.0,332.9,0.0,221.8,0.0,228.9,1.1,0.0,96.6,0.0,1004.5,1011.8,0.0,0.0,1.9,1010.7,18.2,1003.6,86.4,15.5,16.2,1012.3,1.33,250.4,0.0,87.8,77.7,0.0,46,22
15.8,991.4,1.8,1.6,0.0,1011.2,992.0,18.1,1012.2,1011.4,0.0,1.53,79.4,287.3,0.0,142.5,0.0,270.6,0.7,0.0,96.3,0.0,1004.5,1011.9,0.0,0.0,1.6,1010.9,18.1,1003.7,85.9,16.2,16.4,1012.5,1.57,199.0,0.0,87.4,77.0,0.0,47,22
16.1,991.4,0.7,1.3,0.0,1011.3,992.0,18.4,1012.2,1011.4,0.0,1.77,75.8,71.8,0.0,175.5,0.0,218.5,0.9,0.0,95.4,0.0,1004.7,1012.0,0.0,0.0,0.9,1011.0,18.6,1003.8,84.7,16.7,16.6,1012.6,1.83,233.0,0.0,85.5,76.9,0.0,48,22
16.1,991.4,1.9,0.0,0.0,1011.5,992.0,18.5,1012.1,1011.3,0.0,2.01,76.3,55.0,0.0,111.7,0.0,266.5,1.1,0.0,94.4,0.0,1004.8,1012.1,0.0,0.0,1.1,1011.0,18.4,1003.9,84.6,17.0,16.9,1012.6,2.1,0.0,0.0,84.0,77.3,0.0,49,22
16.5,991.4,1.4,1.9,0.0,1011.6,992.1,18.8,1012.3,1011.3,0.0,2.25,77.2,52.4,0.0,123.2,0.0,3.1,1.5,0.0,93.3,0.0,1004.9,1012.1,0.0,0.0,0.6,1010.9,18.5,1003.9,84.4,17.2,16.6,1012.5,2.42,191.9,0.0,82.9,75.5,0.0,50,22
16.3,991.5,3.0,1.6,0.0,1011.5,992.1,18.8,1012.2,1011.4,0.0,2.56,77.4,39.4,0.0,126.7,0.0,0.0,1.1,0.0,91.9,0.0,1004.9,1012.1,0.0,0.0,0.0,1010.8,18.8,1003.9,82.3,17.6,16.9,1012.4,2.75,196.9,0.0,80.5,75.3,0.0,51,22
17.1,991.5,2.2,1.4,0.0,1011.4,992.1,19.4,1012.1,1011.3,0.0,2.92,74.5,8.9,0.0,82.0,0.0,96.8,1.4,0.0,89.4,0.0,1004.8,1011.9,1.4,160.0,1.0,1010.8,19.5,1003.8,79.8,18.3,17.6,1012.4,3.11,240.8,0.0,78.6,74.6,0.0,52,22
17.5,991.5,1.3,2.1,0.0,1011.5,992.0,19.8,1012.0,1011.2,0.0,3.27,70.4,42.1,0.0,127.9,0.0,303.8,1.4,0.0,84.5,0.0,1004.9,1011.8,0.0,0.0,0.6,1010.8,19.6,1003.7,75.1,19.0,18.2,1012.4,3.49,268.7,0.0,74.9,73.3,0.0,53,22
18.4,991.4,2.2,0.3,0.0,1011.5,991.9,20.0,1011.9,1011.2,0.0,3.63,68.4,24.5,0.0,192.8,0.0,219.3,1.6,0.0,82.5,0.0,1004.9,1012.0,1.3,107.8,1.1,1010.7,19.6,1003.8,74.9,19.6,18.2,1012.3,3.88,356.1,0.0,74.2,72.0,0.0,54,22
18.4,991.4,1.5,1.7,0.0,1011.4,992.0,20.5,1011.9,1011.2,0.0,4.05,67.0,59.9,0.0,147.9,0.0,175.9,0.8,0.0,80.0,0.0,1004.8,1011.8,0.0,0.0,0.5,1010.5,20.4,1003.7,74.1,20.2,19.0,1012.1,4.29,264.2,0.0,71.7,69.4,0.0,55,22
19.2,991.4,1.2,1.7,0.0,1011.4,991.9,20.7,1011.7,1011.2,0.0,4.46,67.2,77.9,0.0,106.6,0.0,205.3,1.6,0.0,79.8,0.0,1004.8,1011.8,0.0,0.0,0.8,1010.7,20.7,1003.7,70.8,20.1,19.3,1012.3,4.73,241.8,0.0,68.9,67.2,0.0,56,22
19.0,991.5,1.4,1.7,0.0,1011.3,991.9,20.8,1011.9,1011.2,0.0,4.88,68.0,313.4,0.0,135.6,0.0,258.4,0.9,0.0,78.7,0.0,1004.7,1011.8,0.1,0.0,1.4,1010.8,21.0,1003.7,68.4,20.4,19.8,1012.4,5.19,256.2,0.0,68.5,66.0,0.0,57,22
20.0,991.4,1.0,1.0,0.0,1011.4,991.7,21.0,1011.6,1011.1,0.0,5.3,65.5,120.3,0.0,130.2,0.0,312.3,1.7,0.0,76.1,0.0,1004.8,1011.6,0.2,66.3,0.9,1010.7,21.1,1003.5,67.3,20.9,20.4,1012.3,5.67,207.7,0.0,66.9,65.0,0.0,58,22
20.1,991.3,0.8,1.1,0.0,1011.3,991.6,21.8,1011.5,1011.0,0.0,5.78,64.5,141.7,0.0,12.7,0.0,278.1,1.4,0.0,77.3,0.0,1004.7,1011.5,0.7,259.2,2.2,1010.7,21.4,1003.4,64.6,20.9,20.6,1012.3,6.16,58.8,0.0,65.8,63.8,0.0,59,22
20.6,991.4,1.5,1.4,0.0,1011.2,991.8,22.3,1011.6,1011.0,0.0,6.25,65.4,147.8,0.0,56.5,0.0,347.5,1.8,0.0,73.0,0.0,1004.6,1011.5,0.0,0.0,0.3,1010.7,22.0,1003.4,61.2,21.8,21.0,1012.3,6.66,191.9,0.0,64.6,61.9,0.0,60,22
21.2,991.3,1.2,1.1,0.0,1011.2,991.9,22.7,1011.7,1010.9,0.0,6.73,61.3,116.5,0.0,96.9,0.0,162.3,0.5,0.0,68.4,0.0,1004.6,1011.7,1.2,12.0,0.4,1010.6,22.3,1003.7,63.8,21.6,21.6,1012.2,7.17,160.3,0.0,62.5,59.9,0.0,61,22
21.5,991.2,1.8,1.6,0.0,1010.9,991.8,22.7,1011.6,1010.7,0.0,7.25,60.0,229.6,0.0,213.3,0.0,133.0,1.8,0.0,67.7,0.0,1004.4,1011.7,1.3,82.7,1.4,1010.5,22.8,1003.7,59.2,22.1,21.6,1012.1,7.73,53.0,0.0,63.3,59.3,0.0,62,22
21.4,991.1,0.3,0.4,0.0,1011.0,991.7,22.9,1011.5,1010.6,0.0,7.78,61.8,260.5,0.0,155.2,0.0,258.4,1.0,0.0,66.5,0.0,1004.4,1011.5,0.6,101.8,0.3,1010.6,22.5,1003.5,56.7,22.2,21.7,1012.2,8.3,244.7,0.0,59.7,59.3,0.0,63,22
22.2,990.9,1.1,1.4,0.0,1010.9,991.6,23.3,1011.3,1010.4,0.0,8.17,61.0,302.1,0.0,165.0,0.0,183.4,1.3,0.0,62.0,0.0,1004.4,1011.5,2.4,21.1,1.9,1010.6,23.1,1003.5,56.4,22.3,22.5,1012.1,8.89,277.9,0.0,59.2,58.6,0.0,64,22
22.4,990.8,0.8,0.0,0.0,1011.0,991.6,23.9,1011.3,1010.3,0.0,8.47,58.3,197.2,0.0,315.2,0.0,130.7,1.7,0.0,62.8,0.0,1004.4,1011.4,0.9,48.4,1.2,1010.5,22.7,1003.4,56.5,22.8,22.2,1012.0,9.53,122.8,0.0,59.5,59.5,0.0,65,22
23.6,990.9,1.2,1.7,0.0,1011.0,991.5,24.1,1011.1,1010.3,0.0,8.67,54.8,205.4,0.0,107.0,0.0,111.0,2.7,0.0,59.1,0.0,1004.5,1011.4,0.0,0.0,0.8,1010.6,22.9,1003.4,54.5,23.6,23.0,1012.1,10.21,339.5,0.0,58.7,54.7,0.0,66,22
22.8,990.9,1.5,1.3,0.0,1010.9,991.5,23.8,1011.1,1010.2,0.0,9.14,54.3,273.4,0.0,177.9,0.0,293.0,2.9,0.0,58.0,0.0,1004.4,1011.5,0.0,0.0,0.4,1010.5,23.4,1003.5,53.7,23.8,22.8,1012.0,10.8,282.0,0.0,59.0,51.8,0.0,67,22
23.4,990.8,2.5,0.8,0.0,1011.0,991.4,23.8,1011.1,1010.2,0.0,9.73,55.6,340.1,0.0,140.2,0.0,220.3,1.9,0.0,57.5,0.0,1004.5,1011.4,0.6,282.2,3.1,1010.4,24.2,1003.4,52.2,23.2,22.5,1011.9,11.07,155.4,0.0,60.7,50.2,0.0,68,22
24.1,990.7,2.5,1.1,0.0,1010.9,991.5,23.5,1011.1,1010.0,0.0,10.32,52.9,249.5,0.0,124.4,0.0,311.3,1.6,0.0,50.5,0.0,1004.4,1011.4,0.2,297.6,0.8,1010.3,24.1,1003.4,51.2,24.1,23.3,1011.8,11.41,262.0,0.0,63.7,51.2,0.0,69,22
23.9,990.8,0.4,2.6,0.0,1010.7,991.4,23.8,1010.9,1010.1,0.0,10.92,51.3,175.6,0.0,245.6,0.0,136.5,3.3,0.0,52.0,0.0,1004.2,1011.4,1.6,344.8,2.0,1010.3,24.8,1003.4,50.7,24.5,23.5,1011.8,11.92,323.1,0.0,59.2,49.3,0.0,70,22
24.4,990.7,1.2,1.9,0.0,1010.8,991.4,23.9,1010.9,1010.1,0.0,11.53,46.5,135.7,0.0,157.6,0.0,146.4,1.6,0.0,51.5,0.0,1004.3,1011.4,0.2,263.6,2.6,1010.2,24.8,1003.4,50.4,24.8,24.0,1011.7,12.24,67.6,0.0,59.5,48.1,0.0,71,22
23.9,990.7,1.0,0.3,0.0,1010.8,991.4,23.9,1011.0,1010.1,0.0,12.09,49.0,190.7,0.0,185.7,0.0,222.7,3.3,0.0,50.4,0.0,1004.3,1011.4,2.0,288.7,1.6,1010.1,24.4,1003.4,51.3,25.1,23.2,1011.6,12.5,317.3,0.0,57.3,46.0,0.0,72,22
24.2,990.7,1.6,0.6,0.0,1010.6,991.4,24.6,1011.0,1010.1,0.0,12.31,46.7,260.1,0.0,194.3,0.0,192.3,0.8,0.0,51.5,0.0,1004.1,1011.3,2.3,288.2,1.0,1010.0,24.3,1003.3,51.4,24.9,23.1,1011.5,13.15,277.0,0.0,53.9,49.9,0.0,73,22
24.2,990.8,0.8,1.2,0.0,1010.6,991.4,24.7,1011.0,1010.1,0.0,12.71,53.7,179.2,0.0,125.3,0.0,0.0,3.9,0.0,49.7,0.0,1004.1,1011.3,2.1,347.8,0.0,1009.9,24.6,1003.3,50.1,24.1,23.1,1011.4,13.88,293.8,0.0,53.3,49.4,0.0,74,22
24.7,990.8,2.0,1.2,0.0,1010.5,991.3,25.2,1010.8,1010.1,0.0,13.36,53.0,158.3,0.0,275.8,0.0,66.7,2.5,0.0,49.3,0.0,1004.0,1011.2,2.1,287.6,1.8,1009.9,25.2,1003.2,50.3,24.1,23.8,1011.4,14.5,272.4,0.0,53.5,50.8,0.0,75,22
25.4,990.6,1.4,1.0,0.0,1010.5,991.2,25.0,1010.7,1010.0,0.0,13.72,50.0,174.7,0.0,254.7,0.0,105.7,2.6,0.0,47.6,0.0,1004.0,1011.1,0.8,325.6,2.2,1009.8,24.6,1003.1,51.9,25.4,24.1,1011.3,14.88,128.3,0.0,54.3,48.1,0.0,76,22
25.4,990.5,1.3,2.0,0.0,1010.4,991.1,25.2,1010.6,1009.9,0.0,14.36,50.1,203.3,0.0,262.7,0.0,116.8,1.5,0.0,46.3,0.0,1003.9,1011.0,1.8,35.3,1.2,1009.7,25.6,1003.0,49.7,25.1,24.2,1011.2,15.44,273.9,0.0,51.6,46.5,0.0,77,22
24.8,990.4,1.7,1.4,0.0,1010.2,991.0,25.6,1010.6,1009.7,0.0,14.72,52.4,135.8,0.0,255.4,0.0,99.0,1.7,0.0,47.7,0.0,1003.7,1010.9,0.6,357.7,0.7,1009.5,25.5,1002.9,48.8,24.4,24.6,1011.0,16.06,331.3,0.0,51.4,46.8,0.0,78,22
24.3,990.3,1.3,1.9,0.0,1010.1,990.7,25.2,1010.2,1009.6,0.0,15.03,52.0,193.3,0.0,324.9,0.0,247.4,2.3,0.0,49.6,0.0,1003.6,1010.8,1.1,284.0,1.7,1009.4,25.2,1002.8,46.6,24.1,23.9,1010.9,16.43,300.4,0.0,50.1,48.3,0.0,79,22
24.7,990.1,2.2,2.3,0.0,1009.9,990.6,25.5,1010.0,1009.5,0.0,15.56,50.3,162.1,0.0,17.4,0.0,244.7,2.0,0.0,47.8,0.0,1003.4,1010.5,1.4,68.2,1.4,1009.3,25.9,1002.5,48.5,25.4,24.5,1010.8,17.04,323.0,0.0,52.5,43.8,0.0,80,22
25.7,990.1,1.0,2.2,0.0,1009.9,990.5,26.0,1010.0,1009.4,0.0,16.02,46.9,221.3,0.0,228.5,0.0,244.9,2.0,0.0,47.0,0.0,1003.4,1010.5,0.0,0.0,1.6,1009.1,26.1,1002.5,48.5,26.1,25.8,1010.6,17.62,333.8,0.0,47.7,44.3,0.0,81,22
25.9,990.0,0.5,1.3,0.0,1009.8,990.5,25.7,1010.1,1009.3,0.0,16.56,47.4,314.3,0.0,112.3,0.0,226.9,0.8,0.0,45.2,0.0,1003.3,1010.4,0.4,99.1,1.5,1009.1,25.8,1002.4,43.3,25.5,24.8,1010.6,18.08,192.1,0.0,49.6,45.2,0.0,82,22
25.2,990.0,1.2,2.9,0.0,1009.8,990.4,25.9,1010.0,1009.3,0.0,16.75,50.8,186.8,0.0,258.4,0.0,119.0,3.5,0.0,47.1,0.0,1003.3,1010.3,0.5,359.8,3.5,1009.0,26.0,1002.3,45.0,25.7,24.9,1010.5,18.68,325.9,0.0,48.9,45.3,0.0,83,22
25.2,990.0,2.7,2.2,0.0,1009.7,990.4,26.2,1009.8,1009.3,0.0,16.95,47.8,214.5,0.0,247.3,0.0,119.0,2.2,0.0,47.1,0.0,1003.2,1010.2,2.4,19.9,3.5,1009.0,25.3,1002.2,45.8,26.0,24.3,1010.5,19.33,331.4,0.0,49.1,46.6,0.0,84,22
26.1,989.9,2.0,2.6,0.0,1009.6,990.3,26.7,1009.8,1009.1,0.0,17.54,44.3,198.5,0.0,276.9,0.0,140.1,1.1,0.0,46.3,0.0,1003.1,1010.0,2.0,2.4,0.8,1008.9,26.6,1002.1,46.5,26.7,23.9,1010.4,19.89,275.3,0.0,48.2,45.1,0.0,85,22
26.6,989.9,2.7,1.9,0.0,1009.5,990.2,25.8,1009.6,1009.2,0.0,18.02,46.0,200.4,0.0,262.2,0.0,250.1,3.0,0.0,44.6,0.0,1003.0,1010.1,1.5,271.3,1.1,1008.9,26.3,1002.1,50.0,26.3,24.4,1010.4,20.18,297.4,0.0,49.7,42.5,0.0,86,22
25.8,989.7,1.4,2.1,0.0,1009.5,990.2,26.4,1009.8,1008.9,0.0,18.59,45.5,213.2,0.0,246.3,0.0,192.1,3.0,0.0,43.7,0.0,1003.0,1010.0,1.4,202.6,2.5,1008.8,26.6,1002.0,44.8,26.6,24.9,1010.3,20.77,320.5,0.0,46.7,43.7,0.0,87,22
26.3,989.6,0.7,2.8,0.0,1009.3,990.1,26.7,1009.6,1008.9,0.0,19.12,47.0,194.2,0.0,134.1,0.0,206.7,3.8,0.0,44.3,0.0,1002.8,1009.8,1.3,236.2,1.0,1008.7,26.9,1001.9,44.7,26.4,25.4,1010.2,21.36,259.5,0.0,47.2,42.6,0.0,88,22
26.9,989.6,1.3,1.8,0.0,1009.3,990.0,26.9,1009.5,1008.8,0.0,19.65,47.0,138.6,0.0,244.0,0.0,183.6,1.7,0.0,42.2,0.0,1002.8,1009.7,0.5,313.6,1.8,1008.5,26.9,1001.8,43.8,26.9,25.7,1010.0,21.9,243.8,0.0,46.1,42.4,0.0,89,22
26.2,989.5,2.1,0.4,0.0,1009.2,990.0,27.0,1009.4,1008.8,0.0,20.18,42.5,198.2,0.0,211.0,0.0,196.7,1.3,0.0,43.5,0.0,1002.7,1009.7,1.8,285.0,1.3,1008.5,27.1,1001.8,43.8,26.3,26.3,1010.0,22.47,320.7,0.0,44.0,38.7,0.0,90,22
25.1,989.5,0.4,3.2,0.0,1009.0,989.9,26.8,1009.4,1008.8,0.0,20.65,44.8,217.9,0.0,185.7,0.0,207.4,2.1,0.0,52.2,0.0,1002.6,1009.6,0.7,276.4,3.7,1008.5,27.3,1001.7,42.5,25.8,25.6,1010.0,22.93,304.3,0.0,44.8,41.3,0.0,91,22
24.3,989.4,1.4,0.3,0.0,1009.0,989.9,27.0,1009.4,1008.7,0.0,21.13,43.6,227.5,0.0,281.7,0.0,199.7,1.6,0.0,58.0,0.0,1002.6,1009.6,2.4,353.1,3.4,1008.6,27.6,1001.7,44.0,26.0,25.3,1010.1,23.42,282.5,0.0,45.2,42.6,0.0,92,22
24.3,989.4,0.7,2.6,0.0,1008.9,989.8,27.1,1009.3,1008.7,0.0,21.55,44.7,265.1,0.0,283.6,0.0,228.6,0.6,0.0,55.8,0.0,1002.5,1009.5,1.2,40.6,1.5,1008.5,27.5,1001.6,43.5,25.7,25.9,1010.0,23.93,357.6,0.0,43.2,39.5,0.0,93,22
25.0,989.3,1.4,1.8,0.0,1008.9,989.7,27.1,1009.1,1008.6,0.0,21.98,42.7,137.0,0.0,37.2,0.0,227.7,1.4,0.0,53.8,0.0,1002.4,1009.4,1.1,66.6,3.2,1008.4,27.1,1001.5,41.4,26.2,26.6,1009.9,24.44,297.4,0.0,42.8,41.2,0.0,94,22
24.6,989.3,1.7,1.9,0.0,1008.8,989.7,27.3,1009.1,1008.5,0.0,22.43,42.0,180.7,0.0,225.4,0.0,238.6,3.1,0.0,55.0,0.0,1002.4,1009.4,1.1,66.6,1.8,1008.4,27.8,1001.5,41.4,27.0,26.6,1009.9,24.91,290.3,0.0,43.2,39.3,0.0,95,22
25.8,989.3,0.9,1.7,0.0,1008.7,989.6,27.5,1009.1,1008.5,0.0,22.87,41.3,253.8,0.0,314.4,0.0,219.9,2.2,0.0,53.6,0.0,1002.3,1009.3,0.4,305.3,2.3,1008.3,27.8,1001.4,43.6,26.5,25.1,1009.8,25.35,272.6,0.0,42.3,40.8,0.0,96,22
26.1,989.2,2.4,2.9,0.0,1008.7,989.5,27.8,1009.0,1008.4,0.0,23.3,41.4,234.7,0.0,237.2,0.0,227.1,1.7,0.0,51.8,0.0,1002.3,1009.3,0.4,228.7,1.6,1008.3,27.4,1001.4,42.8,26.6,25.7,1009.8,25.78,271.3,0.0,42.2,41.0,0.0,97,22
25.9,989.1,1.2,3.1,0.0,1008.6,989.5,27.5,1009.0,1008.3,0.0,23.71,41.6,234.2,0.0,286.3,0.0,274.5,0.7,0.0,51.0,0.0,1002.2,1009.2,0.9,262.3,2.5,1008.2,27.7,1001.3,42.1,26.9,25.8,1009.7,26.13,292.7,0.0,42.2,40.3,0.0,98,22
26.0,989.0,0.7,1.3,0.0,1008.7,989.4,27.0,1008.9,1008.2,0.0,24.01,40.8,129.9,0.0,200.1,0.0,273.3,1.1,0.0,49.5,0.0,1002.2,1009.1,1.9,3.3,2.4,1008.1,27.0,1001.2,40.7,27.1,25.7,1009.6,26.26,357.4,0.0,45.4,40.1,0.0,99,22
25.6,988.9,1.2,1.5,0.0,1008.6,989.4,27.2,1008.8,1008.0,0.0,24.21,41.0,123.9,0.0,297.3,0.0,270.6,1.4,0.0,51.8,0.0,1002.1,1009.1,1.4,282.0,2.1,1008.0,27.1,1001.2,41.1,27.6,26.0,1009.5,26.58,305.0,0.0,46.6,39.8,0.0,100,22
25.7,989.0,1.1,1.0,0.0,1008.4,989.3,27.3,1008.7,1008.2,0.0,24.53,42.3,221.6,0.0,280.6,0.0,298.1,2.0,0.0,49.8,0.0,1002.0,1009.0,0.6,299.7,2.2,1008.0,27.3,1001.1,42.1,26.3,26.2,1009.5,26.83,296.3,0.0,46.2,39.7,0.0,101,22
25.6,988.9,0.3,1.1,0.0,1008.3,989.3,27.4,1008.7,1008.1,0.0,24.82,40.5,188.9,0.0,274.9,0.0,259.4,2.4,0.0,51.0,0.0,1001.9,1009.0,0.2,281.4,1.7,1007.9,27.6,1001.1,41.5,26.8,26.1,1009.4,27.15,336.3,0.0,43.0,39.5,0.0,102,22
26.1,988.9,0.3,0.2,0.0,1008.3,989.2,27.4,1008.6,1008.1,0.0,25.12,40.4,191.1,0.0,297.5,0.0,291.6,2.3,0.0,50.7,0.0,1001.9,1008.9,0.4,170.2,1.8,1007.9,27.4,1001.0,41.5,27.2,26.3,1009.4,27.43,109.9,0.0,45.4,40.6,0.0,103,22
25.5,988.9,1.1,1.8,0.0,1008.3,989.2,27.0,1008.7,1008.1,0.0,25.39,41.0,159.7,0.0,283.6,0.0,331.6,2.4,0.0,49.6,0.0,1001.9,1008.8,2.6,6.8,1.7,1007.9,27.6,1000.9,41.6,27.3,25.4,1009.4,27.69,334.1,0.0,45.7,39.8,0.0,104,22
25.6,988.8,0.4,1.7,0.0,1008.2,989.2,26.9,1008.7,1008.0,0.0,25.64,39.7,212.7,0.0,303.2,0.0,301.7,1.4,0.0,49.9,0.0,1001.8,1008.8,0.6,13.6,2.3,1007.8,27.6,1000.9,40.8,26.6,25.6,1009.3,27.92,320.0,0.0,46.1,39.9,0.0,105,22
25.5,988.8,1.0,1.4,0.0,1008.2,989.1,26.8,1008.5,1008.0,0.0,25.87,42.5,221.7,0.0,292.0,0.0,279.4,1.9,0.0,50.9,0.0,1001.8,1008.8,1.6,337.7,2.2,1007.7,27.6,1000.9,39.1,26.3,26.0,1009.2,28.13,302.4,0.0,44.3,40.3,0.0,106,22
25.4,988.8,2.2,0.6,0.0,1008.2,989.0,26.7,1008.5,1008.1,0.0,26.06,42.1,125.2,0.0,268.9,0.0,282.5,1.9,0.0,51.8,0.0,1001.8,1008.8,1.5,356.3,2.0,1007.7,27.2,1000.9,40.8,26.1,25.5,1009.2,28.3,344.6,0.0,46.7,41.2,0.0,107,22
25.0,988.8,0.7,3.0,0.0,1008.4,989.0,26.5,1008.4,1008.1,0.0,26.26,43.7,166.5,0.0,288.6,0.0,280.7,1.4,0.0,52.7,0.0,1001.9,1008.8,1.4,284.6,2.1,1007.8,26.9,1000.9,41.1,25.9,25.9,1009.3,28.43,344.1,0.0,48.7,45.6,0.0,108,22
24.9,988.9,2.0,1.4,0.0,1008.5,989.1,26.3,1008.6,1008.1,0.0,26.43,42.6,161.4,0.0,273.1,0.0,297.0,1.2,0.0,53.3,0.0,1002.0,1008.9,2.0,287.9,2.5,1007.9,26.6,1001.0,43.4,26.4,25.5,1009.4,28.55,300.0,0.0,50.3,47.1,0.0,109,22
24.7,988.9,0.8,2.7,0.0,1008.6,989.1,26.3,1008.6,1008.2,0.0,26.56,43.7,158.9,0.0,271.4,0.0,303.5,1.4,0.0,54.0,0.0,1002.1,1009.1,0.1,32.8,3.0,1008.0,26.1,1001.1,44.0,25.7,25.5,1009.5,28.67,283.7,0.0,49.1,48.7,0.0,110,22
24.5,989.0,1.2,3.5,0.0,1008.7,989.3,26.1,1008.8,1008.3,0.0,26.7,44.1,194.0,0.0,259.2,0.0,302.2,1.7,0.0,54.0,0.0,1002.2,1009.1,1.4,280.6,4.8,1008.1,25.8,1001.1,44.6,25.8,25.2,1009.6,28.77,352.8,0.0,48.9,48.8,0.0,111,22
24.0,989.0,1.3,1.4,0.0,1008.7,989.3,25.8,1008.8,1008.3,0.0,26.8,45.8,174.7,0.0,283.6,0.0,303.9,1.8,0.0,55.1,0.0,1002.2,1009.2,1.3,291.7,3.8,1008.2,25.7,1001.2,46.5,25.4,24.9,1009.7,28.85,310.5,0.0,52.3,50.7,0.0,112,22
23.8,989.0,0.6,1.9,0.0,1008.8,989.4,25.4,1009.0,1008.4,0.0,26.88,46.0,147.1,0.0,286.9,0.0,295.9,1.5,0.0,54.4,0.0,1002.3,1009.2,1.3,283.8,2.7,1008.2,25.2,1001.2,47.0,25.1,24.6,1009.7,28.92,305.5,0.0,52.7,50.9,0.0,113,22
23.5,989.1,0.8,2.2,0.0,1008.9,989.5,25.1,1008.9,1008.5,0.0,26.95,48.4,189.9,0.0,285.0,0.0,302.5,2.2,0.0,55.5,0.0,1002.4,1009.2,0.3,258.1,2.4,1008.3,25.0,1001.2,48.7,24.8,24.1,1009.8,28.97,296.8,0.0,52.6,51.7,0.0,114,22
23.2,989.1,0.6,2.5,0.0,1008.9,989.5,24.8,1009.0,1008.4,0.0,26.98,52.2,188.8,0.0,276.8,0.0,328.6,0.7,0.0,56.0,0.0,1002.4,1009.1,0.2,238.6,3.2,1008.3,24.6,1001.2,55.4,24.3,23.2,1009.8,29.01,278.9,0.0,53.2,51.2,0.0,115,22
