time,X00,X07,X30,X31,X34,X34_diff,X31_1,X31_2,X31_3,X31_4,X31_5,X31_6,X31_7,X31_8,X31_9,X31_10,X31_11,X31_12,X34_diff_1,X34_diff_2,X34_diff_3,X34_diff_4,X34_diff_5,X34_diff_6,X34_diff_7,X34_diff_8,X34_diff_9,X34_diff_10,X34_diff_11,X34_diff_12,X34_diff_13,X34_diff_14,X34_diff_15,X34_diff_16,X34_diff_17,X34_diff_18,X34_diff_19,X34_diff_20
48,0.35523037908262317,0.07812160642280971,0.4015326247463843,0.29955952885375725,-0.8745806266287551,0.021957697257235953,0.31767652681887343,0.1908575410630615,0.08215555327236633,-0.06278043044856119,-0.08089742841367736,-0.17148241823925697,-0.2439504100997204,-0.28018440602995215,-0.3345353999253,-0.40700339178576345,-0.46135438568111137,-0.49758838161134306,0.020201081476657,0.019322773586367803,0.01668784991549932,0.014931234134920479,0.014052926244631059,0.011418002573762798,0.010539694683473266,0.007904771012604894,0.007026463122315585,0.0061481552320261645,0.004391539451447102,0.0035132315611576814,0.002634923670868483,0.0017566157805788407,0.0008783078902894204,0.0,0.0,0.0,0.0,0.0
49,0.3764749958789263,0.21520944753108,0.3411333420203715,0.39014451867933686,-0.8526229293715192,0.021079389366946644,0.29955952885375725,0.31767652681887343,0.1908575410630615,0.08215555327236633,-0.06278043044856119,-0.08089742841367736,-0.17148241823925697,-0.2439504100997204,-0.28018440602995215,-0.3345353999253,-0.40700339178576345,-0.46135438568111137,0.021957697257235953,0.020201081476657,0.019322773586367803,0.01668784991549932,0.014931234134920479,0.014052926244631059,0.011418002573762798,0.010539694683473266,0.007904771012604894,0.007026463122315585,0.0061481552320261645,0.004391539451447102,0.0035132315611576814,0.002634923670868483,0.0017566157805788407,0.0008783078902894204,0.0,0.0,0.0,0.0
50,0.4614534630641372,0.2380574210491245,0.24356526992450467,0.46261251053980035,-0.8315435400045725,0.021957697257235953,0.39014451867933686,0.29955952885375725,0.31767652681887343,0.1908575410630615,0.08215555327236633,-0.06278043044856119,-0.08089742841367736,-0.17148241823925697,-0.2439504100997204,-0.28018440602995215,-0.3345353999253,-0.40700339178576345,0.021079389366946644,0.021957697257235953,0.020201081476657,0.019322773586367803,0.01668784991549932,0.014931234134920479,0.014052926244631059,0.011418002573762798,0.010539694683473266,0.007904771012604894,0.007026463122315585,0.0061481552320261645,0.004391539451447102,0.0035132315611576814,0.002634923670868483,0.0017566157805788407,0.0008783078902894204,0.0,0.0,0.0
51,0.4189642294715317,0.30660134160325964,0.22498087523957735,0.4444955125746848,-0.8095858427473366,0.029862468269840958,0.46261251053980035,0.39014451867933686,0.29955952885375725,0.31767652681887343,0.1908575410630615,0.08215555327236633,-0.06278043044856119,-0.08089742841367736,-0.17148241823925697,-0.2439504100997204,-0.28018440602995215,-0.3345353999253,0.021957697257235953,0.021079389366946644,0.021957697257235953,0.020201081476657,0.019322773586367803,0.01668784991549932,0.014931234134920479,0.014052926244631059,0.011418002573762798,0.010539694683473266,0.007904771012604894,0.007026463122315585,0.0061481552320261645,0.004391539451447102,0.0035132315611576814,0.002634923670868483,0.0017566157805788407,0.0008783078902894204,0.0,0.0
52,0.44020884626783485,0.4208412091934846,0.05772132307523407,0.5169635044351483,-0.7797233744774956,0.029862468269840958,0.4444955125746848,0.46261251053980035,0.39014451867933686,0.29955952885375725,0.31767652681887343,0.1908575410630615,0.08215555327236633,-0.06278043044856119,-0.08089742841367736,-0.17148241823925697,-0.2439504100997204,-0.28018440602995215,0.029862468269840958,0.021957697257235953,0.021079389366946644,0.021957697257235953,0.020201081476657,0.019322773586367803,0.01668784991549932,0.014931234134920479,0.014052926244631059,0.011418002573762798,0.010539694683473266,0.007904771012604894,0.007026463122315585,0.0061481552320261645,0.004391539451447102,0.0035132315611576814,0.002634923670868483,0.0017566157805788407,0.0008783078902894204,0.0
53,0.3977196126752294,0.5579290503017549,0.0484291257327704,0.5713144983304961,-0.7498609062076547,0.029862468269840958,0.5169635044351483,0.4444955125746848,0.46261251053980035,0.39014451867933686,0.29955952885375725,0.31767652681887343,0.1908575410630615,0.08215555327236633,-0.06278043044856119,-0.08089742841367736,-0.17148241823925697,-0.2439504100997204,0.029862468269840958,0.029862468269840958,0.021957697257235953,0.021079389366946644,0.021957697257235953,0.020201081476657,0.019322773586367803,0.01668784991549932,0.014931234134920479,0.014052926244631059,0.011418002573762798,0.010539694683473266,0.007904771012604894,0.007026463122315585,0.0061481552320261645,0.004391539451447102,0.0035132315611576814,0.002634923670868483,0.0017566157805788407,0.0008783078902894204
54,0.5039426966567434,0.5807770238197995,0.05772132307523407,0.55319750036538,-0.7199984379378137,0.03425400772128828,0.5713144983304961,0.5169635044351483,0.4444955125746848,0.46261251053980035,0.39014451867933686,0.29955952885375725,0.31767652681887343,0.1908575410630615,0.08215555327236633,-0.06278043044856119,-0.08089742841367736,-0.17148241823925697,0.029862468269840958,0.029862468269840958,0.029862468269840958,0.021957697257235953,0.021079389366946644,0.021957697257235953,0.020201081476657,0.019322773586367803,0.01668784991549932,0.014931234134920479,0.014052926244631059,0.011418002573762798,0.010539694683473266,0.007904771012604894,0.007026463122315585,0.0061481552320261645,0.004391539451447102,0.0035132315611576814,0.002634923670868483,0.0017566157805788407
55,0.5676765470456512,0.6950168914100244,-0.03984674902063339,0.6437824901909596,-0.6857444302165254,0.0351323156115777,0.55319750036538,0.5713144983304961,0.5169635044351483,0.4444955125746848,0.46261251053980035,0.39014451867933686,0.29955952885375725,0.31767652681887343,0.1908575410630615,0.08215555327236633,-0.06278043044856119,-0.08089742841367736,0.03425400772128828,0.029862468269840958,0.029862468269840958,0.029862468269840958,0.021957697257235953,0.021079389366946644,0.021957697257235953,0.020201081476657,0.019322773586367803,0.01668784991549932,0.014931234134920479,0.014052926244631059,0.011418002573762798,0.010539694683473266,0.007904771012604894,0.007026463122315585,0.0061481552320261645,0.004391539451447102,0.0035132315611576814,0.002634923670868483
56,0.5464319302493489,0.7864087854822048,-0.049138946363097055,0.625665492225844,-0.6506121146049477,0.03425400772128806,0.6437824901909596,0.55319750036538,0.5713144983304961,0.5169635044351483,0.4444955125746848,0.46261251053980035,0.39014451867933686,0.29955952885375725,0.31767652681887343,0.1908575410630615,0.08215555327236633,-0.06278043044856119,0.0351323156115777,0.03425400772128828,0.029862468269840958,0.029862468269840958,0.029862468269840958,0.021957697257235953,0.021079389366946644,0.021957697257235953,0.020201081476657,0.019322773586367803,0.01668784991549932,0.014931234134920479,0.014052926244631059,0.011418002573762798,0.010539694683473266,0.007904771012604894,0.007026463122315585,0.0061481552320261645,0.004391539451447102,0.0035132315611576814
57,0.6738996310271652,0.8092567590002494,-0.044492847691864894,0.6800164861211919,-0.6163581068836597,0.03161908405041991,0.625665492225844,0.6437824901909596,0.55319750036538,0.5713144983304961,0.5169635044351483,0.4444955125746848,0.46261251053980035,0.39014451867933686,0.29955952885375725,0.31767652681887343,0.1908575410630615,0.08215555327236633,0.03425400772128806,0.0351323156115777,0.03425400772128828,0.029862468269840958,0.029862468269840958,0.029862468269840958,0.021957697257235953,0.021079389366946644,0.021957697257235953,0.020201081476657,0.019322773586367803,0.01668784991549932,0.014931234134920479,0.014052926244631059,0.011418002573762798,0.010539694683473266,0.007904771012604894,0.007026463122315585,0.0061481552320261645,0.004391539451447102
58,0.7163888646197714,0.7178648649280698,-0.08630773573295104,0.6618994881560757,-0.5847390228332398,0.03337569983099875,0.6800164861211919,0.625665492225844,0.6437824901909596,0.55319750036538,0.5713144983304961,0.5169635044351483,0.4444955125746848,0.46261251053980035,0.39014451867933686,0.29955952885375725,0.31767652681887343,0.1908575410630615,0.03161908405041991,0.03425400772128806,0.0351323156115777,0.03425400772128828,0.029862468269840958,0.029862468269840958,0.029862468269840958,0.021957697257235953,0.021079389366946644,0.021957697257235953,0.020201081476657,0.019322773586367803,0.01668784991549932,0.014931234134920479,0.014052926244631059,0.011418002573762798,0.010539694683473266,0.007904771012604894,0.007026463122315585,0.0061481552320261645
59,0.8013673318049823,0.7864087854822048,-0.23962899188359915,0.7887184739118871,-0.551363323002241,0.042158778733893065,0.6618994881560757,0.6800164861211919,0.625665492225844,0.6437824901909596,0.55319750036538,0.5713144983304961,0.5169635044351483,0.4444955125746848,0.46261251053980035,0.39014451867933686,0.29955952885375725,0.31767652681887343,0.03337569983099875,0.03161908405041991,0.03425400772128806,0.0351323156115777,0.03425400772128828,0.029862468269840958,0.029862468269840958,0.029862468269840958,0.021957697257235953,0.021079389366946644,0.021957697257235953,0.020201081476657,0.019322773586367803,0.01668784991549932,0.014931234134920479,0.014052926244631059,0.011418002573762798,0.010539694683473266,0.007904771012604894,0.007026463122315585
60,0.9713242661754049,0.9691925736265642,-0.34184316265069814,0.8249524698421188,-0.5092045442683479,0.04479370240476155,0.7887184739118871,0.6618994881560757,0.6800164861211919,0.625665492225844,0.6437824901909596,0.55319750036538,0.5713144983304961,0.5169635044351483,0.4444955125746848,0.46261251053980035,0.39014451867933686,0.29955952885375725,0.042158778733893065,0.03337569983099875,0.03161908405041991,0.03425400772128806,0.0351323156115777,0.03425400772128828,0.029862468269840958,0.029862468269840958,0.029862468269840958,0.021957697257235953,0.021079389366946644,0.021957697257235953,0.020201081476657,0.019322773586367803,0.01668784991549932,0.014931234134920479,0.014052926244631059,0.011418002573762798,0.010539694683473266,0.007904771012604894
61,0.9288350325827994,1.0148885206626548,-0.42082684006163795,0.9336544576328146,-0.4644108418635864,0.046550318185340334,0.8249524698421188,0.7887184739118871,0.6618994881560757,0.6800164861211919,0.625665492225844,0.6437824901909596,0.55319750036538,0.5713144983304961,0.5169635044351483,0.4444955125746848,0.46261251053980035,0.39014451867933686,0.04479370240476155,0.042158778733893065,0.03337569983099875,0.03161908405041991,0.03425400772128806,0.0351323156115777,0.03425400772128828,0.029862468269840958,0.029862468269840958,0.029862468269840958,0.021957697257235953,0.021079389366946644,0.021957697257235953,0.020201081476657,0.019322773586367803,0.01668784991549932,0.014931234134920479,0.014052926244631059,0.011418002573762798,0.010539694683473266
62,0.9075904157864964,1.0834324412167893,-0.4347651360753334,0.9336544576328146,-0.41786052367824605,0.042158778733893176,0.9336544576328146,0.8249524698421188,0.7887184739118871,0.6618994881560757,0.6800164861211919,0.625665492225844,0.6437824901909596,0.55319750036538,0.5713144983304961,0.5169635044351483,0.4444955125746848,0.46261251053980035,0.046550318185340334,0.04479370240476155,0.042158778733893065,0.03337569983099875,0.03161908405041991,0.03425400772128806,0.0351323156115777,0.03425400772128828,0.029862468269840958,0.029862468269840958,0.029862468269840958,0.021957697257235953,0.021079389366946644,0.021957697257235953,0.020201081476657,0.019322773586367803,0.01668784991549932,0.014931234134920479,0.014052926244631059,0.011418002573762798
63,0.9075904157864964,1.0605844676987446,-0.44405733341779674,0.8974204617025828,-0.3757017449443529,0.029862468269840958,0.9336544576328146,0.9336544576328146,0.8249524698421188,0.7887184739118871,0.6618994881560757,0.6800164861211919,0.625665492225844,0.6437824901909596,0.55319750036538,0.5713144983304961,0.5169635044351483,0.4444955125746848,0.042158778733893176,0.046550318185340334,0.04479370240476155,0.042158778733893065,0.03337569983099875,0.03161908405041991,0.03425400772128806,0.0351323156115777,0.03425400772128828,0.029862468269840958,0.029862468269840958,0.029862468269840958,0.021957697257235953,0.021079389366946644,0.021957697257235953,0.020201081476657,0.019322773586367803,0.01668784991549932,0.014931234134920479,0.014052926244631059
64,0.8438565653975878,0.9234966265904744,-0.4672878267739556,0.8611864657723511,-0.3458392766745119,0.027227544598972697,0.8974204617025828,0.9336544576328146,0.9336544576328146,0.8249524698421188,0.7887184739118871,0.6618994881560757,0.6800164861211919,0.625665492225844,0.6437824901909596,0.55319750036538,0.5713144983304961,0.5169635044351483,0.029862468269840958,0.042158778733893176,0.046550318185340334,0.04479370240476155,0.042158778733893065,0.03337569983099875,0.03161908405041991,0.03425400772128806,0.0351323156115777,0.03425400772128828,0.029862468269840958,0.029862468269840958,0.029862468269840958,0.021957697257235953,0.021079389366946644,0.021957697257235953,0.020201081476657,0.019322773586367803,0.01668784991549932,0.014931234134920479
65,1.0350581165643133,0.9234966265904744,-0.5787941948835179,0.7887184739118871,-0.3186117320755392,0.023714313037814905,0.8611864657723511,0.8974204617025828,0.9336544576328146,0.9336544576328146,0.8249524698421188,0.7887184739118871,0.6618994881560757,0.6800164861211919,0.625665492225844,0.6437824901909596,0.55319750036538,0.5713144983304961,0.027227544598972697,0.029862468269840958,0.042158778733893176,0.046550318185340334,0.04479370240476155,0.042158778733893065,0.03337569983099875,0.03161908405041991,0.03425400772128806,0.0351323156115777,0.03425400772128828,0.029862468269840958,0.029862468269840958,0.029862468269840958,0.021957697257235953,0.021079389366946644,0.021957697257235953,0.020201081476657,0.019322773586367803,0.01668784991549932
66,1.0350581165643133,0.9463446001085197,-0.4812261227876511,0.8793034637374667,-0.2948974190377243,0.046550318185340306,0.7887184739118871,0.8611864657723511,0.8974204617025828,0.9336544576328146,0.9336544576328146,0.8249524698421188,0.7887184739118871,0.6618994881560757,0.6800164861211919,0.625665492225844,0.6437824901909596,0.55319750036538,0.023714313037814905,0.027227544598972697,0.029862468269840958,0.042158778733893176,0.046550318185340334,0.04479370240476155,0.042158778733893065,0.03337569983099875,0.03161908405041991,0.03425400772128806,0.0351323156115777,0.03425400772128828,0.029862468269840958,0.029862468269840958,0.029862468269840958,0.021957697257235953,0.021079389366946644,0.021957697257235953,0.020201081476657,0.019322773586367803
67,1.2475042845273414,1.1291283882528798,-0.536979306842432,1.2778774189700168,-0.248347100852384,0.050941857636787574,0.8793034637374667,0.7887184739118871,0.8611864657723511,0.8974204617025828,0.9336544576328146,0.9336544576328146,0.8249524698421188,0.7887184739118871,0.6618994881560757,0.6800164861211919,0.625665492225844,0.6437824901909596,0.046550318185340306,0.023714313037814905,0.027227544598972697,0.029862468269840958,0.042158778733893176,0.046550318185340334,0.04479370240476155,0.042158778733893065,0.03337569983099875,0.03161908405041991,0.03425400772128806,0.0351323156115777,0.03425400772128828,0.029862468269840958,0.029862468269840958,0.029862468269840958,0.021957697257235953,0.021079389366946644,0.021957697257235953,0.020201081476657
68,1.1200365837495243,1.0605844676987446,-0.5416254055136639,0.9698884535630463,-0.19740524321559644,0.057090012868813655,1.2778774189700168,0.8793034637374667,0.7887184739118871,0.8611864657723511,0.8974204617025828,0.9336544576328146,0.9336544576328146,0.8249524698421188,0.7887184739118871,0.6618994881560757,0.6800164861211919,0.625665492225844,0.050941857636787574,0.046550318185340306,0.023714313037814905,0.027227544598972697,0.029862468269840958,0.042158778733893176,0.046550318185340334,0.04479370240476155,0.042158778733893065,0.03337569983099875,0.03161908405041991,0.03425400772128806,0.0351323156115777,0.03425400772128828,0.029862468269840958,0.029862468269840958,0.029862468269840958,0.021957697257235953,0.021079389366946644,0.021957697257235953
69,1.0775473501569188,1.2662162293611492,-0.6113168855821404,1.13294143524909,-0.14031523034678278,0.05182016552707698,0.9698884535630463,1.2778774189700168,0.8793034637374667,0.7887184739118871,0.8611864657723511,0.8974204617025828,0.9336544576328146,0.9336544576328146,0.8249524698421188,0.7887184739118871,0.6618994881560757,0.6800164861211919,0.057090012868813655,0.050941857636787574,0.046550318185340306,0.023714313037814905,0.027227544598972697,0.029862468269840958,0.042158778733893176,0.046550318185340334,0.04479370240476155,0.042158778733893065,0.03337569983099875,0.03161908405041991,0.03425400772128806,0.0351323156115777,0.03425400772128828,0.029862468269840958,0.029862468269840958,0.029862468269840958,0.021957697257235953,0.021079389366946644
70,1.2050150509347353,1.3119121763972392,-0.5834402935547497,1.0423564454235104,-0.0884950648197058,0.05357678130765582,1.13294143524909,0.9698884535630463,1.2778774189700168,0.8793034637374667,0.7887184739118871,0.8611864657723511,0.8974204617025828,0.9336544576328146,0.9336544576328146,0.8249524698421188,0.7887184739118871,0.6618994881560757,0.05182016552707698,0.057090012868813655,0.050941857636787574,0.046550318185340306,0.023714313037814905,0.027227544598972697,0.029862468269840958,0.042158778733893176,0.046550318185340334,0.04479370240476155,0.042158778733893065,0.03337569983099875,0.03161908405041991,0.03425400772128806,0.0351323156115777,0.03425400772128828,0.029862468269840958,0.029862468269840958,0.029862468269840958,0.021957697257235953
71,1.2050150509347353,1.3576081234333297,-0.6670700696369216,1.13294143524909,-0.03491828351204998,0.024592620928104277,1.0423564454235104,1.13294143524909,0.9698884535630463,1.2778774189700168,0.8793034637374667,0.7887184739118871,0.8611864657723511,0.8974204617025828,0.9336544576328146,0.9336544576328146,0.8249524698421188,0.7887184739118871,0.05357678130765582,0.05182016552707698,0.057090012868813655,0.050941857636787574,0.046550318185340306,0.023714313037814905,0.027227544598972697,0.029862468269840958,0.042158778733893176,0.046550318185340334,0.04479370240476155,0.042158778733893065,0.03337569983099875,0.03161908405041991,0.03425400772128806,0.0351323156115777,0.03425400772128828,0.029862468269840958,0.029862468269840958,0.029862468269840958
72,1.3962166021014608,1.3119121763972392,-0.7832225364177158,1.1872924291444373,-0.010325662583945705,0.036888931392156495,1.13294143524909,1.0423564454235104,1.13294143524909,0.9698884535630463,1.2778774189700168,0.8793034637374667,0.7887184739118871,0.8611864657723511,0.8974204617025828,0.9336544576328146,0.9336544576328146,0.8249524698421188,0.024592620928104277,0.05357678130765582,0.05182016552707698,0.057090012868813655,0.050941857636787574,0.046550318185340306,0.023714313037814905,0.027227544598972697,0.029862468269840958,0.042158778733893176,0.046550318185340334,0.04479370240476155,0.042158778733893065,0.03337569983099875,0.03161908405041991,0.03425400772128806,0.0351323156115777,0.03425400772128828,0.029862468269840958,0.029862468269840958
73,1.4599504524903695,1.3347601499152844,-0.8622062138286556,1.2597604210049014,0.02656326880821079,0.04303708662418261,1.1872924291444373,1.13294143524909,1.0423564454235104,1.13294143524909,0.9698884535630463,1.2778774189700168,0.8793034637374667,0.7887184739118871,0.8611864657723511,0.8974204617025828,0.9336544576328146,0.9336544576328146,0.036888931392156495,0.024592620928104277,0.05357678130765582,0.05182016552707698,0.057090012868813655,0.050941857636787574,0.046550318185340306,0.023714313037814905,0.027227544598972697,0.029862468269840958,0.042158778733893176,0.046550318185340334,0.04479370240476155,0.042158778733893065,0.03337569983099875,0.03161908405041991,0.03425400772128806,0.0351323156115777,0.03425400772128828,0.029862468269840958
74,1.5236843028792773,1.3576081234333297,-0.639193477609531,1.13294143524909,0.0696003554323934,0.047428626075629865,1.2597604210049014,1.1872924291444373,1.13294143524909,1.0423564454235104,1.13294143524909,0.9698884535630463,1.2778774189700168,0.8793034637374667,0.7887184739118871,0.8611864657723511,0.8974204617025828,0.9336544576328146,0.04303708662418261,0.036888931392156495,0.024592620928104277,0.05357678130765582,0.05182016552707698,0.057090012868813655,0.050941857636787574,0.046550318185340306,0.023714313037814905,0.027227544598972697,0.029862468269840958,0.042158778733893176,0.046550318185340334,0.04479370240476155,0.042158778733893065,0.03337569983099875,0.03161908405041991,0.03425400772128806,0.0351323156115777,0.03425400772128828
75,1.3962166021014608,1.3804560969513742,-0.5834402935547497,1.2235264250746696,0.11702898150802327,0.028105852489262118,1.13294143524909,1.2597604210049014,1.1872924291444373,1.13294143524909,1.0423564454235104,1.13294143524909,0.9698884535630463,1.2778774189700168,0.8793034637374667,0.7887184739118871,0.8611864657723511,0.8974204617025828,0.047428626075629865,0.04303708662418261,0.036888931392156495,0.024592620928104277,0.05357678130765582,0.05182016552707698,0.057090012868813655,0.050941857636787574,0.046550318185340306,0.023714313037814905,0.027227544598972697,0.029862468269840958,0.042158778733893176,0.046550318185340334,0.04479370240476155,0.042158778733893065,0.03337569983099875,0.03161908405041991,0.03425400772128806,0.0351323156115777
76,1.4599504524903695,1.3347601499152844,-0.657777872294458,1.3865794067607127,0.14513483399728538,0.045672010295050885,1.2235264250746696,1.13294143524909,1.2597604210049014,1.1872924291444373,1.13294143524909,1.0423564454235104,1.13294143524909,0.9698884535630463,1.2778774189700168,0.8793034637374667,0.7887184739118871,0.8611864657723511,0.028105852489262118,0.047428626075629865,0.04303708662418261,0.036888931392156495,0.024592620928104277,0.05357678130765582,0.05182016552707698,0.057090012868813655,0.050941857636787574,0.046550318185340306,0.023714313037814905,0.027227544598972697,0.029862468269840958,0.042158778733893176,0.046550318185340334,0.04479370240476155,0.042158778733893065,0.03337569983099875,0.03161908405041991,0.03425400772128806
77,1.5236843028792773,1.3804560969513742,-0.639193477609531,1.0967074393188576,0.19080684429233627,0.02283600514752543,1.3865794067607127,1.2235264250746696,1.13294143524909,1.2597604210049014,1.1872924291444373,1.13294143524909,1.0423564454235104,1.13294143524909,0.9698884535630463,1.2778774189700168,0.8793034637374667,0.7887184739118871,0.045672010295050885,0.028105852489262118,0.047428626075629865,0.04303708662418261,0.036888931392156495,0.024592620928104277,0.05357678130765582,0.05182016552707698,0.057090012868813655,0.050941857636787574,0.046550318185340306,0.023714313037814905,0.027227544598972697,0.029862468269840958,0.042158778733893176,0.046550318185340334,0.04479370240476155,0.042158778733893065,0.03337569983099875,0.03161908405041991
78,1.502439686082975,1.3119121763972392,-0.7553459443903251,1.2778774189700168,0.2136428494398617,0.044793702404761465,1.0967074393188576,1.3865794067607127,1.2235264250746696,1.13294143524909,1.2597604210049014,1.1872924291444373,1.13294143524909,1.0423564454235104,1.13294143524909,0.9698884535630463,1.2778774189700168,0.8793034637374667,0.02283600514752543,0.045672010295050885,0.028105852489262118,0.047428626075629865,0.04303708662418261,0.036888931392156495,0.024592620928104277,0.05357678130765582,0.05182016552707698,0.057090012868813655,0.050941857636787574,0.046550318185340306,0.023714313037814905,0.027227544598972697,0.029862468269840958,0.042158778733893176,0.046550318185340334,0.04479370240476155,0.042158778733893065,0.03337569983099875
79,1.5236843028792773,1.4490000175055093,-0.8529140164861923,1.3322284128653648,0.25843655184462316,0.032497391940709386,1.2778774189700168,1.0967074393188576,1.3865794067607127,1.2235264250746696,1.13294143524909,1.2597604210049014,1.1872924291444373,1.13294143524909,1.0423564454235104,1.13294143524909,0.9698884535630463,1.2778774189700168,0.044793702404761465,0.02283600514752543,0.045672010295050885,0.028105852489262118,0.047428626075629865,0.04303708662418261,0.036888931392156495,0.024592620928104277,0.05357678130765582,0.05182016552707698,0.057090012868813655,0.050941857636787574,0.046550318185340306,0.023714313037814905,0.027227544598972697,0.029862468269840958,0.042158778733893176,0.046550318185340334,0.04479370240476155,0.042158778733893065
80,1.4599504524903695,1.4490000175055093,-0.9086672005409733,1.3684624087955966,0.29093394378533255,0.014931234134920479,1.3322284128653648,1.2778774189700168,1.0967074393188576,1.3865794067607127,1.2235264250746696,1.13294143524909,1.2597604210049014,1.1872924291444373,1.13294143524909,1.0423564454235104,1.13294143524909,0.9698884535630463,0.032497391940709386,0.044793702404761465,0.02283600514752543,0.045672010295050885,0.028105852489262118,0.047428626075629865,0.04303708662418261,0.036888931392156495,0.024592620928104277,0.05357678130765582,0.05182016552707698,0.057090012868813655,0.050941857636787574,0.046550318185340306,0.023714313037814905,0.027227544598972697,0.029862468269840958,0.042158778733893176,0.046550318185340334,0.04479370240476155
81,1.502439686082975,1.3804560969513742,-0.8482679178149605,1.2778774189700168,0.30586517792025303,0.014052926244631059,1.3684624087955966,1.3322284128653648,1.2778774189700168,1.0967074393188576,1.3865794067607127,1.2235264250746696,1.13294143524909,1.2597604210049014,1.1872924291444373,1.13294143524909,1.0423564454235104,1.13294143524909,0.014931234134920479,0.032497391940709386,0.044793702404761465,0.02283600514752543,0.045672010295050885,0.028105852489262118,0.047428626075629865,0.04303708662418261,0.036888931392156495,0.024592620928104277,0.05357678130765582,0.05182016552707698,0.057090012868813655,0.050941857636787574,0.046550318185340306,0.023714313037814905,0.027227544598972697,0.029862468269840958,0.042158778733893176,0.046550318185340334
82,1.4599504524903695,1.3576081234333297,-0.7135310563492393,1.4228134026909445,0.3199181041648841,0.04040216295331417,1.2778774189700168,1.3684624087955966,1.3322284128653648,1.2778774189700168,1.0967074393188576,1.3865794067607127,1.2235264250746696,1.13294143524909,1.2597604210049014,1.1872924291444373,1.13294143524909,1.0423564454235104,0.014052926244631059,0.014931234134920479,0.032497391940709386,0.044793702404761465,0.02283600514752543,0.045672010295050885,0.028105852489262118,0.047428626075629865,0.04303708662418261,0.036888931392156495,0.024592620928104277,0.05357678130765582,0.05182016552707698,0.057090012868813655,0.050941857636787574,0.046550318185340306,0.023714313037814905,0.027227544598972697,0.029862468269840958,0.042158778733893176
83,1.6723966204533973,1.4261520439874642,-0.7506998457190933,1.4952813945514085,0.36032026711819826,0.05269847341736639,1.4228134026909445,1.2778774189700168,1.3684624087955966,1.3322284128653648,1.2778774189700168,1.0967074393188576,1.3865794067607127,1.2235264250746696,1.13294143524909,1.2597604210049014,1.1872924291444373,1.13294143524909,0.04040216295331417,0.014052926244631059,0.014931234134920479,0.032497391940709386,0.044793702404761465,0.02283600514752543,0.045672010295050885,0.028105852489262118,0.047428626075629865,0.04303708662418261,0.036888931392156495,0.024592620928104277,0.05357678130765582,0.05182016552707698,0.057090012868813655,0.050941857636787574,0.046550318185340306,0.023714313037814905,0.027227544598972697,0.029862468269840958
84,1.6086627700644889,1.5403919115776892,-0.6484856749519944,1.6039833823421037,0.41301874053556464,0.01932277358636758,1.4952813945514085,1.4228134026909445,1.2778774189700168,1.3684624087955966,1.3322284128653648,1.2778774189700168,1.0967074393188576,1.3865794067607127,1.2235264250746696,1.13294143524909,1.2597604210049014,1.1872924291444373,0.05269847341736639,0.04040216295331417,0.014052926244631059,0.014931234134920479,0.032497391940709386,0.044793702404761465,0.02283600514752543,0.045672010295050885,0.028105852489262118,0.047428626075629865,0.04303708662418261,0.036888931392156495,0.024592620928104277,0.05357678130765582,0.05182016552707698,0.057090012868813655,0.050941857636787574,0.046550318185340306,0.023714313037814905,0.027227544598972697
85,1.4387058356940663,1.5632398850957343,-0.7088849576780075,1.3503454108304809,0.4323415141219322,0.018444465696078327,1.6039833823421037,1.4952813945514085,1.4228134026909445,1.2778774189700168,1.3684624087955966,1.3322284128653648,1.2778774189700168,1.0967074393188576,1.3865794067607127,1.2235264250746696,1.13294143524909,1.2597604210049014,0.01932277358636758,0.05269847341736639,0.04040216295331417,0.014052926244631059,0.014931234134920479,0.032497391940709386,0.044793702404761465,0.02283600514752543,0.045672010295050885,0.028105852489262118,0.047428626075629865,0.04303708662418261,0.036888931392156495,0.024592620928104277,0.05357678130765582,0.05182016552707698,0.057090012868813655,0.050941857636787574,0.046550318185340306,0.023714313037814905
86,1.4599504524903695,1.4490000175055093,-0.9226054965546687,1.3684624087955966,0.45078597981801055,0.04391539451447202,1.3503454108304809,1.6039833823421037,1.4952813945514085,1.4228134026909445,1.2778774189700168,1.3684624087955966,1.3322284128653648,1.2778774189700168,1.0967074393188576,1.3865794067607127,1.2235264250746696,1.13294143524909,0.018444465696078327,0.01932277358636758,0.05269847341736639,0.04040216295331417,0.014052926244631059,0.014931234134920479,0.032497391940709386,0.044793702404761465,0.02283600514752543,0.045672010295050885,0.028105852489262118,0.047428626075629865,0.04303708662418261,0.036888931392156495,0.024592620928104277,0.05357678130765582,0.05182016552707698,0.057090012868813655,0.050941857636787574,0.046550318185340306
87,1.3749719853051579,1.5403919115776892,-0.9597742859245227,1.3503454108304809,0.49470137433248257,0.01932277358636797,1.3684624087955966,1.3503454108304809,1.6039833823421037,1.4952813945514085,1.4228134026909445,1.2778774189700168,1.3684624087955966,1.3322284128653648,1.2778774189700168,1.0967074393188576,1.3865794067607127,1.2235264250746696,0.04391539451447202,0.018444465696078327,0.01932277358636758,0.05269847341736639,0.04040216295331417,0.014052926244631059,0.014931234134920479,0.032497391940709386,0.044793702404761465,0.02283600514752543,0.045672010295050885,0.028105852489262118,0.047428626075629865,0.04303708662418261,0.036888931392156495,0.024592620928104277,0.05357678130765582,0.05182016552707698,0.057090012868813655,0.050941857636787574
