time,X00,X07,X30,X31,X34,X34_diff,X31_1,X31_2,X31_3,X31_4,X31_5,X31_6,X31_7,X31_8,X31_9,X31_10,X31_11,X31_12,X34_diff_1,X34_diff_2,X34_diff_3,X34_diff_4,X34_diff_5,X34_diff_6,X34_diff_7,X34_diff_8,X34_diff_9,X34_diff_10,X34_diff_11,X34_diff_12,X34_diff_13,X34_diff_14,X34_diff_15,X34_diff_16,X34_diff_17,X34_diff_18,X34_diff_19,X34_diff_20
130,-0.36708659199167176,-0.1275101552395949,0.5687921769107283,-0.1895994162043725,1.5346179164351803,0.0,-0.1895994162043725,-0.13524842230902462,-0.1895994162043725,-0.13524842230902462,-0.13524842230902462,0.02780455937701843,0.08215555327236633,0.11838954920259805,0.02780455937701843,0.17274054309794595,0.31767652681887343,0.4082615166444531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008783078902891983,0.0017566157805792848,0.0035132315611576814,0.00439153945144688,0.0061481552320261645,0.007026463122316029,0.00878307890289376
131,-0.34584197519536863,-0.19605407579373008,0.564146078239496,-0.3526523978904162,1.5346179164351803,0.0,-0.1895994162043725,-0.1895994162043725,-0.13524842230902462,-0.1895994162043725,-0.13524842230902462,-0.13524842230902462,0.02780455937701843,0.08215555327236633,0.11838954920259805,0.02780455937701843,0.17274054309794595,0.31767652681887343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008783078902891983,0.0017566157805792848,0.0035132315611576814,0.00439153945144688,0.0061481552320261645,0.007026463122316029
132,-0.45206505917688267,-0.2189020493117754,0.6059609662805822,-0.2439504100997204,1.5346179164351803,0.0,-0.3526523978904162,-0.1895994162043725,-0.1895994162043725,-0.13524842230902462,-0.1895994162043725,-0.13524842230902462,-0.13524842230902462,0.02780455937701843,0.08215555327236633,0.11838954920259805,0.02780455937701843,0.17274054309794595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008783078902891983,0.0017566157805792848,0.0035132315611576814,0.00439153945144688,0.0061481552320261645
133,-0.45206505917688267,-0.2417500228298199,0.6570680516641314,-0.22583341213460423,1.5346179164351803,0.0,-0.2439504100997204,-0.3526523978904162,-0.1895994162043725,-0.1895994162043725,-0.13524842230902462,-0.1895994162043725,-0.13524842230902462,-0.13524842230902462,0.02780455937701843,0.08215555327236633,0.11838954920259805,0.02780455937701843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008783078902891983,0.0017566157805792848,0.0035132315611576814,0.00439153945144688
134,-0.5157989095657912,-0.31029394338395505,0.703529038376449,-0.22583341213460423,1.5346179164351803,0.0,-0.22583341213460423,-0.2439504100997204,-0.3526523978904162,-0.1895994162043725,-0.1895994162043725,-0.13524842230902462,-0.1895994162043725,-0.13524842230902462,-0.13524842230902462,0.02780455937701843,0.08215555327236633,0.11838954920259805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008783078902891983,0.0017566157805792848,0.0035132315611576814
135,-0.5582881431583967,-0.35598989042004486,0.768574419773694,-0.3345353999253,1.5346179164351803,0.0,-0.22583341213460423,-0.22583341213460423,-0.2439504100997204,-0.3526523978904162,-0.1895994162043725,-0.1895994162043725,-0.13524842230902462,-0.1895994162043725,-0.13524842230902462,-0.13524842230902462,0.02780455937701843,0.08215555327236633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008783078902891983,0.0017566157805792848
136,-0.49455429276948887,-0.4016858374561355,0.805743209143548,-0.4432373877159958,1.5346179164351803,0.0,-0.3345353999253,-0.22583341213460423,-0.22583341213460423,-0.2439504100997204,-0.3526523978904162,-0.1895994162043725,-0.1895994162043725,-0.13524842230902462,-0.1895994162043725,-0.13524842230902462,-0.13524842230902462,0.02780455937701843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008783078902891983
137,-0.5795327599546998,-0.4016858374561355,0.8522041958558656,-0.49758838161134306,1.5346179164351803,0.0,-0.4432373877159958,-0.3345353999253,-0.22583341213460423,-0.22583341213460423,-0.2439504100997204,-0.3526523978904162,-0.1895994162043725,-0.1895994162043725,-0.13524842230902462,-0.1895994162043725,-0.13524842230902462,-0.13524842230902462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,-0.5370435263620943,-0.4016858374561355,0.9126034785818784,-0.46135438568111137,1.5346179164351803,0.0,-0.49758838161134306,-0.4432373877159958,-0.3345353999253,-0.22583341213460423,-0.22583341213460423,-0.2439504100997204,-0.3526523978904162,-0.1895994162043725,-0.1895994162043725,-0.13524842230902462,-0.1895994162043725,-0.13524842230902462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,-0.6007773767510028,-0.42453381097418,0.9172495772531106,-0.49758838161134306,1.5346179164351803,0.0,-0.46135438568111137,-0.49758838161134306,-0.4432373877159958,-0.3345353999253,-0.22583341213460423,-0.22583341213460423,-0.2439504100997204,-0.3526523978904162,-0.1895994162043725,-0.1895994162043725,-0.13524842230902462,-0.1895994162043725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,-0.6432666103436083,-0.4473817844922253,0.9497722679517324,-0.5338223775415755,1.5346179164351803,0.0,-0.49758838161134306,-0.46135438568111137,-0.49758838161134306,-0.4432373877159958,-0.3345353999253,-0.22583341213460423,-0.22583341213460423,-0.2439504100997204,-0.3526523978904162,-0.1895994162043725,-0.1895994162043725,-0.13524842230902462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,-0.6220219935473053,-0.4473817844922253,0.9776488599791234,-0.6062903694020388,1.5346179164351803,0.0,-0.5338223775415755,-0.49758838161134306,-0.46135438568111137,-0.49758838161134306,-0.4432373877159958,-0.3345353999253,-0.22583341213460423,-0.22583341213460423,-0.2439504100997204,-0.3526523978904162,-0.1895994162043725,-0.1895994162043725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,-0.6645112271399106,-0.47022975801026984,1.0287559453626725,-0.5519393755066909,1.5346179164351803,0.0,-0.6062903694020388,-0.5338223775415755,-0.49758838161134306,-0.46135438568111137,-0.49758838161134306,-0.4432373877159958,-0.3345353999253,-0.22583341213460423,-0.22583341213460423,-0.2439504100997204,-0.3526523978904162,-0.1895994162043725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,-0.7070004607325169,-0.4930777315283152,1.0148176493489773,-0.5700563734718072,1.5346179164351803,0.0,-0.5519393755066909,-0.6062903694020388,-0.5338223775415755,-0.49758838161134306,-0.46135438568111137,-0.49758838161134306,-0.4432373877159958,-0.3345353999253,-0.22583341213460423,-0.22583341213460423,-0.2439504100997204,-0.3526523978904162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.7282450775288192,-0.5616216520824503,1.0426942413763678,-0.6244073673671551,-1.015988196965355,0.0,-0.5700563734718072,-0.5519393755066909,-0.6062903694020388,-0.5338223775415755,-0.49758838161134306,-0.46135438568111137,-0.49758838161134306,-0.4432373877159958,-0.3345353999253,-0.22583341213460423,-0.22583341213460423,-0.2439504100997204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.7494896943251224,-0.6073175991185401,1.0148176493489773,-0.6606413632973868,-1.015988196965355,0.0,-0.6244073673671551,-0.5700563734718072,-0.5519393755066909,-0.6062903694020388,-0.5338223775415755,-0.49758838161134306,-0.46135438568111137,-0.49758838161134306,-0.4432373877159958,-0.3345353999253,-0.22583341213460423,-0.22583341213460423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-0.7494896943251224,-0.5844696256004949,1.0380481427051362,-0.6425243653322706,-1.015988196965355,0.0,-0.6606413632973868,-0.6244073673671551,-0.5700563734718072,-0.5519393755066909,-0.6062903694020388,-0.5338223775415755,-0.49758838161134306,-0.46135438568111137,-0.49758838161134306,-0.4432373877159958,-0.3345353999253,-0.22583341213460423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-0.7707343111214247,-0.6301655726365855,1.0705708334037587,-0.6968753592276185,-1.015988196965355,0.0,-0.6425243653322706,-0.6606413632973868,-0.6244073673671551,-0.5700563734718072,-0.5519393755066909,-0.6062903694020388,-0.5338223775415755,-0.49758838161134306,-0.46135438568111137,-0.49758838161134306,-0.4432373877159958,-0.3345353999253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,-0.7919789279177277,-0.6530135461546299,1.0938013267599176,-0.7149923571927344,-1.015988196965355,0.0,-0.6968753592276185,-0.6425243653322706,-0.6606413632973868,-0.6244073673671551,-0.5700563734718072,-0.5519393755066909,-0.6062903694020388,-0.5338223775415755,-0.49758838161134306,-0.46135438568111137,-0.49758838161134306,-0.4432373877159958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,-0.7707343111214247,-0.6758615196726753,1.1588467081571618,-0.6968753592276185,-1.015988196965355,0.0,-0.7149923571927344,-0.6968753592276185,-0.6425243653322706,-0.6606413632973868,-0.6244073673671551,-0.5700563734718072,-0.5519393755066909,-0.6062903694020388,-0.5338223775415755,-0.49758838161134306,-0.46135438568111137,-0.49758838161134306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,-0.8769573951029387,-0.7215574667087651,1.1542006094859303,-0.6968753592276185,-1.015988196965355,0.0,-0.6968753592276185,-0.7149923571927344,-0.6968753592276185,-0.6425243653322706,-0.6606413632973868,-0.6244073673671551,-0.5700563734718072,-0.5519393755066909,-0.6062903694020388,-0.5338223775415755,-0.49758838161134306,-0.46135438568111137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,-0.8132235447140309,-0.7444054402268104,1.163492806828394,-0.7874603490531981,-1.015988196965355,0.0,-0.6968753592276185,-0.6968753592276185,-0.7149923571927344,-0.6968753592276185,-0.6425243653322706,-0.6606413632973868,-0.6244073673671551,-0.5700563734718072,-0.5519393755066909,-0.6062903694020388,-0.5338223775415755,-0.49758838161134306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,-0.8557127783066363,-0.7672534137448549,1.163492806828394,-0.7874603490531981,-1.015988196965355,0.0,-0.7874603490531981,-0.6968753592276185,-0.6968753592276185,-0.7149923571927344,-0.6968753592276185,-0.6425243653322706,-0.6606413632973868,-0.6244073673671551,-0.5700563734718072,-0.5519393755066909,-0.6062903694020388,-0.5338223775415755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,-0.8769573951029387,-0.7672534137448549,1.1774311028420892,-0.8236943449834299,-1.015988196965355,0.0,-0.7874603490531981,-0.7874603490531981,-0.6968753592276185,-0.6968753592276185,-0.7149923571927344,-0.6968753592276185,-0.6425243653322706,-0.6606413632973868,-0.6244073673671551,-0.5700563734718072,-0.5519393755066909,-0.6062903694020388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,-0.9406912454918472,-0.7901013872629002,1.200661596198248,-0.841811342948546,-1.015988196965355,0.0,-0.8236943449834299,-0.7874603490531981,-0.7874603490531981,-0.6968753592276185,-0.6968753592276185,-0.7149923571927344,-0.6968753592276185,-0.6425243653322706,-0.6606413632973868,-0.6244073673671551,-0.5700563734718072,-0.5519393755066909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,-0.9194466286955445,-0.8357973342989901,1.2192459908831754,-0.8599283409136619,-1.015988196965355,0.0,-0.841811342948546,-0.8236943449834299,-0.7874603490531981,-0.7874603490531981,-0.6968753592276185,-0.6968753592276185,-0.7149923571927344,-0.6968753592276185,-0.6425243653322706,-0.6606413632973868,-0.6244073673671551,-0.5700563734718072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,-0.9194466286955445,-0.8586453078170354,1.2564147802530292,-0.8236943449834299,-1.015988196965355,0.0,-0.8599283409136619,-0.841811342948546,-0.8236943449834299,-0.7874603490531981,-0.7874603490531981,-0.6968753592276185,-0.6968753592276185,-0.7149923571927344,-0.6968753592276185,-0.6425243653322706,-0.6606413632973868,-0.6244073673671551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,-0.8982020118992418,-0.8586453078170354,1.2842913722804197,-0.8599283409136619,-1.015988196965355,0.0,-0.8236943449834299,-0.8599283409136619,-0.841811342948546,-0.8236943449834299,-0.7874603490531981,-0.7874603490531981,-0.6968753592276185,-0.6968753592276185,-0.7149923571927344,-0.6968753592276185,-0.6425243653322706,-0.6606413632973868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,-0.9406912454918472,-0.8586453078170354,1.302875766965347,-0.8780453388787777,-1.015988196965355,0.0,-0.8599283409136619,-0.8236943449834299,-0.8599283409136619,-0.841811342948546,-0.8236943449834299,-0.7874603490531981,-0.7874603490531981,-0.6968753592276185,-0.6968753592276185,-0.7149923571927344,-0.6968753592276185,-0.6425243653322706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,-0.9194466286955445,-0.9043412548531252,1.2982296682941148,-0.8599283409136619,-1.015988196965355,0.0,-0.8780453388787777,-0.8599283409136619,-0.8236943449834299,-0.8599283409136619,-0.841811342948546,-0.8236943449834299,-0.7874603490531981,-0.7874603490531981,-0.6968753592276185,-0.6968753592276185,-0.7149923571927344,-0.6968753592276185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,-0.9406912454918472,-0.9043412548531252,1.302875766965347,-0.8961623368438936,-1.015988196965355,0.0,-0.8599283409136619,-0.8780453388787777,-0.8599283409136619,-0.8236943449834299,-0.8599283409136619,-0.841811342948546,-0.8236943449834299,-0.7874603490531981,-0.7874603490531981,-0.6968753592276185,-0.6968753592276185,-0.7149923571927344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,-0.9406912454918472,-0.9271892283711698,1.2935835696228832,-0.841811342948546,-1.015988196965355,0.0,-0.8961623368438936,-0.8599283409136619,-0.8780453388787777,-0.8599283409136619,-0.8236943449834299,-0.8599283409136619,-0.841811342948546,-0.8236943449834299,-0.7874603490531981,-0.7874603490531981,-0.6968753592276185,-0.6968753592276185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,-0.983180479084453,-0.950037201889215,1.274999174937956,-0.8961623368438936,-1.015988196965355,0.0,-0.841811342948546,-0.8961623368438936,-0.8599283409136619,-0.8780453388787777,-0.8599283409136619,-0.8236943449834299,-0.8599283409136619,-0.841811342948546,-0.8236943449834299,-0.7874603490531981,-0.7874603490531981,-0.6968753592276185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,-0.983180479084453,-0.9728851754072604,1.2564147802530292,-0.9142793348090095,-1.015988196965355,0.0,-0.8961623368438936,-0.841811342948546,-0.8961623368438936,-0.8599283409136619,-0.8780453388787777,-0.8599283409136619,-0.8236943449834299,-0.8599283409136619,-0.841811342948546,-0.8236943449834299,-0.7874603490531981,-0.7874603490531981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,-1.0044250958807557,-0.9728851754072604,1.2703530762667246,-0.9505133307392415,-1.015988196965355,0.0,-0.9142793348090095,-0.8961623368438936,-0.841811342948546,-0.8961623368438936,-0.8599283409136619,-0.8780453388787777,-0.8599283409136619,-0.8236943449834299,-0.8599283409136619,-0.841811342948546,-0.8236943449834299,-0.7874603490531981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,-1.0256697126770584,-1.0185811224433503,1.2842913722804197,-0.9686303287043573,-1.015988196965355,0.0,-0.9505133307392415,-0.9142793348090095,-0.8961623368438936,-0.841811342948546,-0.8961623368438936,-0.8599283409136619,-0.8780453388787777,-0.8599283409136619,-0.8236943449834299,-0.8599283409136619,-0.841811342948546,-0.8236943449834299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,-1.0469143294733612,-1.0414290959613948,1.2703530762667246,-0.9505133307392415,-1.015988196965355,0.0,-0.9686303287043573,-0.9505133307392415,-0.9142793348090095,-0.8961623368438936,-0.841811342948546,-0.8961623368438936,-0.8599283409136619,-0.8780453388787777,-0.8599283409136619,-0.8236943449834299,-0.8599283409136619,-0.841811342948546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,-1.0256697126770584,-1.0414290959613948,1.2935835696228832,-0.9505133307392415,-1.015988196965355,0.0,-0.9505133307392415,-0.9686303287043573,-0.9505133307392415,-0.9142793348090095,-0.8961623368438936,-0.841811342948546,-0.8961623368438936,-0.8599283409136619,-0.8780453388787777,-0.8599283409136619,-0.8236943449834299,-0.8599283409136619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,-1.0044250958807557,-1.0414290959613948,1.288937470951652,-0.9686303287043573,-1.015988196965355,0.0,-0.9505133307392415,-0.9505133307392415,-0.9686303287043573,-0.9505133307392415,-0.9142793348090095,-0.8961623368438936,-0.841811342948546,-0.8961623368438936,-0.8599283409136619,-0.8780453388787777,-0.8599283409136619,-0.8236943449834299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,-0.983180479084453,-1.0642770694794401,1.2796452736091881,-0.9505133307392415,-1.015988196965355,0.0,-0.9686303287043573,-0.9505133307392415,-0.9505133307392415,-0.9686303287043573,-0.9505133307392415,-0.9142793348090095,-0.8961623368438936,-0.841811342948546,-0.8961623368438936,-0.8599283409136619,-0.8780453388787777,-0.8599283409136619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,-1.0256697126770584,-1.0871250429974855,1.265706977595493,-1.004864324634589,-1.015988196965355,0.0,-0.9505133307392415,-0.9686303287043573,-0.9505133307392415,-0.9505133307392415,-0.9686303287043573,-0.9505133307392415,-0.9142793348090095,-0.8961623368438936,-0.841811342948546,-0.8961623368438936,-0.8599283409136619,-0.8780453388787777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,-1.0256697126770584,-1.0871250429974855,1.288937470951652,-1.041098320564821,-1.015988196965355,0.0,-1.004864324634589,-0.9505133307392415,-0.9686303287043573,-0.9505133307392415,-0.9505133307392415,-0.9686303287043573,-0.9505133307392415,-0.9142793348090095,-0.8961623368438936,-0.841811342948546,-0.8961623368438936,-0.8599283409136619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,-1.0469143294733612,-1.0871250429974855,1.2982296682941148,-1.041098320564821,-1.015988196965355,0.0,-1.041098320564821,-1.004864324634589,-0.9505133307392415,-0.9686303287043573,-0.9505133307392415,-0.9505133307392415,-0.9686303287043573,-0.9505133307392415,-0.9142793348090095,-0.8961623368438936,-0.841811342948546,-0.8961623368438936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,-1.0681589462696643,-1.1328209900335753,1.3075218656365784,-1.0592153185299369,-1.015988196965355,0.0,-1.041098320564821,-1.041098320564821,-1.004864324634589,-0.9505133307392415,-0.9686303287043573,-0.9505133307392415,-0.9505133307392415,-0.9686303287043573,-0.9505133307392415,-0.9142793348090095,-0.8961623368438936,-0.841811342948546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,-1.0681589462696643,-1.10997301651553,1.3168140629790421,-1.041098320564821,-1.015988196965355,0.0,-1.0592153185299369,-1.041098320564821,-1.041098320564821,-1.004864324634589,-0.9505133307392415,-0.9686303287043573,-0.9505133307392415,-0.9505133307392415,-0.9686303287043573,-0.9505133307392415,-0.9142793348090095,-0.8961623368438936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,-1.1106481798622698,-1.1556689635516197,1.3075218656365784,-1.0773323164950528,-1.015988196965355,0.0,-1.041098320564821,-1.0592153185299369,-1.041098320564821,-1.041098320564821,-1.004864324634589,-0.9505133307392415,-0.9686303287043573,-0.9505133307392415,-0.9505133307392415,-0.9686303287043573,-0.9505133307392415,-0.9142793348090095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,-1.1531374134548753,-1.178516937069665,1.3075218656365784,-1.1135663124252848,-1.015988196965355,0.0,-1.0773323164950528,-1.041098320564821,-1.0592153185299369,-1.041098320564821,-1.041098320564821,-1.004864324634589,-0.9505133307392415,-0.9686303287043573,-0.9505133307392415,-0.9505133307392415,-0.9686303287043573,-0.9505133307392415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,-1.1106481798622698,-1.1556689635516197,1.302875766965347,-1.0954493144601687,-1.015988196965355,0.0017566157805788407,-1.1135663124252848,-1.0773323164950528,-1.041098320564821,-1.0592153185299369,-1.041098320564821,-1.041098320564821,-1.004864324634589,-0.9505133307392415,-0.9686303287043573,-0.9505133307392415,-0.9505133307392415,-0.9686303287043573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,-1.1106481798622698,-1.1556689635516197,1.3121679643078106,-1.1316833103904007,-1.0142315811847762,0.0017566157805788407,-1.0954493144601687,-1.1135663124252848,-1.0773323164950528,-1.041098320564821,-1.0592153185299369,-1.041098320564821,-1.041098320564821,-1.004864324634589,-0.9505133307392415,-0.9686303287043573,-0.9505133307392415,-0.9505133307392415,0.0017566157805788407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,-1.1106481798622698,-1.178516937069665,1.3307523589927372,-1.0773323164950528,-1.0124749654041973,0.002634923670868483,-1.1316833103904007,-1.0954493144601687,-1.1135663124252848,-1.0773323164950528,-1.041098320564821,-1.0592153185299369,-1.041098320564821,-1.041098320564821,-1.004864324634589,-0.9505133307392415,-0.9686303287043573,-0.9505133307392415,0.0017566157805788407,0.0017566157805788407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-1.089403563065967,-1.178516937069665,1.3725672470338235,-1.0592153185299369,-1.0098400417333289,0.004391539451447102,-1.0773323164950528,-1.1316833103904007,-1.0954493144601687,-1.1135663124252848,-1.0773323164950528,-1.041098320564821,-1.0592153185299369,-1.041098320564821,-1.041098320564821,-1.004864324634589,-0.9505133307392415,-0.9686303287043573,0.002634923670868483,0.0017566157805788407,0.0017566157805788407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,-1.0469143294733612,-1.1556689635516197,1.405089937732446,-1.004864324634589,-1.0054485022818818,0.005269847341736522,-1.0592153185299369,-1.0773323164950528,-1.1316833103904007,-1.0954493144601687,-1.1135663124252848,-1.0773323164950528,-1.041098320564821,-1.0592153185299369,-1.041098320564821,-1.041098320564821,-1.004864324634589,-0.9505133307392415,0.004391539451447102,0.002634923670868483,0.0017566157805788407,0.0017566157805788407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,-1.0044250958807557,-1.10997301651553,1.419028233746141,-0.9867473266694732,-1.0001786549401452,0.007026463122315585,-1.004864324634589,-1.0592153185299369,-1.0773323164950528,-1.1316833103904007,-1.0954493144601687,-1.1135663124252848,-1.0773323164950528,-1.041098320564821,-1.0592153185299369,-1.041098320564821,-1.041098320564821,-1.004864324634589,0.005269847341736522,0.004391539451447102,0.002634923670868483,0.0017566157805788407,0.0017566157805788407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
